image_id,split,species,class_label,source_collection,source_reference,redistribution_status,licence,width,height,file_size_bytes,sha256,phash,dhash,exif_tag_count,has_exif,embedded_info_keys
f9da2887e1970902,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,266,190,10898,f9da2887e1970902cc1cb6df423ff0345cc2601c392bf95cfd1ad23bdcd70991,8de9ee1961365946,c202526ad4726c66,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
b7c15dfbfb6ea191,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,942,941,211144,b7c15dfbfb6ea191216f7a7f18358b130911a5534b1ce58fc22d308edaa0c26e,d326d8c7aa36826e,ec9e0d1d4acc2011,0,False,"[""icc_profile"", ""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
3ff88d0e60b707fb,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,81576,3ff88d0e60b707fba68d41e545d33cd300d02e4f04faacbb2509563eb9265a30,c4bc9531c7e93d05,a62427e3c710c8e0,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
5f8c80b3042350a0,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,225,225,9644,5f8c80b3042350a02d8c8e576838856f36810e719ac6ade6bcb352a46909e59e,ba93ed6cb092c06d,0f3371ccec71330f,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
761bfc9414f45528,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,64865,761bfc9414f45528bf62587f1bf85a1fc64635082feaa79f6003bca10e671adf,f1c89c83ecac9cc6,b79c1487cfdc1e30,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
e209bf7a388ffb1e,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,318,159,7941,e209bf7a388ffb1e2e26d73240b40caa8e2722185c668a58bef134fb92df0c71,beb6dfc3e88881c0,6c6d4e0f0d797171,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
4848bf3f4373c9a0,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,174660,4848bf3f4373c9a0edf3fd0b3b70b1297d3ed67de4175e3a6a8f95de59ac2409,c4a3337c4cba361d,afc7aab3b2b6a8ec,0,False,"[""dpi""]"
4ada9fbae6148210,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,64546,4ada9fbae614821006c11b3f953b62e01c33bda3a656c107bbd1b7b5eb9fd87c,f3f3c6c69298849c,4c0e1b990cc8f0bc,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
f8af2f37d41661fb,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,263,191,5106,f8af2f37d41661fb79d4b7ec04396b094568e0afdb01414ee000bd75884b493b,8d8506221f5f3edc,66f6b233bb9f3735,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
63c92ff517da16e6,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,156806,63c92ff517da16e6452972851b1af7bf557e5dd530f057b27c53e601f40d4bdf,efd6d0951330982f,f061230f47330f23,0,False,"[""dpi""]"
08338f4efc92e315,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,15747,08338f4efc92e315c7627cc09d4abfb48388ecef1d733f5de7d5757902b527c2,cfceb2b01ccb6524,4121636333727118,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
648c06c6cbd64604,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,169686,648c06c6cbd64604da5b7084895610610aac5bfd12412e5280001bfd7b17b520,d8c04335363e373b,84e2e03c3c1a7b41,0,False,"[""dpi""]"
e329ddd2cf448ead,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,167167,e329ddd2cf448ead53793fe0f65fb2ddd575f906174c530f10d2730addd13ed3,a1a4a5a787a4b2fa,d696155e494906e0,0,False,"[""dpi""]"
5911cc8a0d18c8d3,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,338,149,8476,5911cc8a0d18c8d3bb004a79e390ecbb6951ee3fd63e966e3bd48bf7cb7fcc10,d959a0a0d8feb724,b0d1517132565694,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
31c8419f5fbfff25,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,259,194,7782,31c8419f5fbfff25786a6479383083e14d9e4c8fa89717cb70eabd9ee7653732,d4e71339c88c1cb7,d4ccc4e48c98bc8c,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
945888e0de5a45d2,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,44584,945888e0de5a45d26000d4ac88b052790f95c8be4163ec2234ad6f9d1c82c990,957a4c0f73606c6e,d03c1e5e5afefeae,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
6651d45f4537cb75,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,287,176,9038,6651d45f4537cb754a85469545b83f1e3a7f9bc654048ab6ab50452a0929d561,fea5817a370148af,e08c372e6d31f1a4,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
1bbdffaf7f435c2d,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,180949,1bbdffaf7f435c2db7d4ff896295af9d932e0f33ae555d6c673eaabf5893eadd,a82eb3a5b94ea499,3faf21319286b399,0,False,"[""dpi""]"
7c989bd93d4b66a1,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,316,159,7091,7c989bd93d4b66a17b8ea0270245d786625a4a75c000f40afa0fecba332ca8ca,bd87c099bea48c99,7c50547438109a36,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
a133755c216a47e4,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,165808,a133755c216a47e4fa0b3c68b441530675c5c48adab8f9100f208e1953764925,94b0a56e6a17d715,4e96d8f1352564c7,0,False,"[""dpi""]"
77d49647e4fee4f5,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,168,6903,77d49647e4fee4f5eead4bfd13179e193c6a42a090695c3bb29c1340f19320d2,a4ed5ab59586ac4a,d6cfe7c69e968c99,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
2bf956fb5047c376,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,168,5340,2bf956fb5047c376d61a5a6c0acdc1f1aa7b4c8635eebe6e15842797333cb02d,8790984f27b8d9d6,f8f8b8cb4672dce4,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
efbf34babf09dbda,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,110174,efbf34babf09dbdaca2afda1531dc70ba558577c85bf39ebf452fa53e24efb67,bcbccf432234bc58,74313c1fd972e3e3,0,False,"[""dpi""]"
715220d99233b8b0,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,259,194,10489,715220d99233b8b0eec26670bf07754f39ee68bc5cbba45abfcf7792213f6812,c3e2b894a53533ce,9cd9c94be3c88914,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
c33a3f6e9d2d4928,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,43420,c33a3f6e9d2d49283f1a57b0f2018991e050d6534ad0a4b8d6be0d522f40a363,e0ddc7b924255749,84a4a8af9595cbcf,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
d127012270934b6a,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,275,183,13016,d127012270934b6accaea53abb8c9db38ce7d7b5b8a7a9b2d482f0827f88b3d9,f08ac61de262a1f7,8134c69d9492148c,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
5b727b768a775473,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,273,185,9042,5b727b768a775473d9177c8a2a2def3ea2bbe3c34167248802fbc737d8ae2d54,e57a1a9c66a3ac34,291852c2c6d2da92,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
81230900e5b0717d,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,182573,81230900e5b0717d4cac6377c73c8a66b4287461d887da86cb34893dc265c618,a8cd65737334344e,4353b79f599f9f9f,0,False,"[""dpi""]"
d864162572f77adb,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,166668,d864162572f77adb13f804fcdda4b24031dce1648a136f6c376e1804b7857139,d1d8dc0726e4b599,c0b0918ccec6d63c,0,False,"[""dpi""]"
748b9cb3e8b9f186,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,123253,748b9cb3e8b9f186ca582f955f16092b86e94cf10e59ac53c66f5b976031fdcf,a3b94ce1d8fa054e,935d5d1ccfcf67f1,0,False,"[""dpi""]"
1f6f8c35d4ff79a9,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,225,225,12469,1f6f8c35d4ff79a9c8b9af43a44c3a8e85ed3f10cbaaac4cd405180f942ec634,efe9a699c0a490e5,656d0f4d59396d45,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
fbd302a9bc544698,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,20715,fbd302a9bc544698881304ebab8dc3d8c4ed43ca700806897d9e7d59bf8bf213,9e5a61271f4e6495,e6da34617c8e4ed4,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
78664de3384163d3,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,175478,78664de3384163d397bf03d7caad3cd28d2de6d5d3c04b84d692de3bdfc9a511,e999b90e5e6bc144,5b9a9341a4c74303,0,False,"[""dpi""]"
714ad89a1f8efd1a,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,284,177,7375,714ad89a1f8efd1a55075221d0d9ae6110d33687d3beaa8d58176a98c34e081f,bbf17a58141cd487,99994baaeb2b2b2b,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
f237ad3451598481,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,829,829,214717,f237ad3451598481d0b1069b63035bf1d9e9c923865292a9d3eb8ded25a409a2,e5aab2f1c14e0b1e,862723c3861e244a,0,False,"[""icc_profile"", ""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
c94773a37d9de777,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,10843,c94773a37d9de77719fd0decb06a95d4bf967f3dabeb38ccd7b52bfea27b80c4,fa2f83c0e491e565,71793b3316951115,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
5e04d7b319f685e3,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,14593,5e04d7b319f685e378b3f0375a9351b17af975131ab997e2e8005aee7eb0ba95,fc9cca52416b521f,613837d3cacc45c3,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
9185fd580e7e4387,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,19266,9185fd580e7e438774504b51abe8b35c209d77d6de9ac41ff388941eb57dc318,e1da8cb3c5b2894e,9e61318a4ede8f66,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
2624b82db6d4b84b,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,17881,2624b82db6d4b84b53f1a23630bba8c416925656474b7b3a6ccc840cafb992b9,f4c1b3be98884673,a94ca4b5a9ada9ce,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
40a8629ee2ba0fc1,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,9077,40a8629ee2ba0fc19c62be61846a717cac5821800317c449c6b1ba87ea8806b7,953545b94e9233ce,1efeccbc3c9ec8c0,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
493a2a9ab5846aa7,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,167047,493a2a9ab5846aa75ddf1c7e2556c990bd90f1cd336be25298d9b4a9b3ee214c,c73a928deea0915d,cd0dd84567c2c6cc,0,False,"[""dpi""]"
c0c2b5e909f15541,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,147322,c0c2b5e909f15541f34d6ff91bdbd9a431ce8c1a0e2f14260aa5e91e77128afc,f39e87a2e0e2e494,5b79399d95959992,0,False,"[""dpi""]"
5415622ded3c3a66,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,9896,5415622ded3c3a6652903b389d1b1c6a78e87c4855d029abf02f87d5c56b4b56,af6bdadaf0640415,136bcece4e664260,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
fc96b27b5a2d994a,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,338,149,7367,fc96b27b5a2d994a5ac9b3a3a8e7589d418f459f50f4b8a82ed9c4fbe6bb422b,97f6c8c8c563742c,d078284850d0f3f4,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
db894fc236bf649f,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,65453,db894fc236bf649ffa9f6435468f9141109ac8d38059faa4d4d4146dc0cdc026,cdca72f387842d89,e09032f672969660,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
0957ea710d47126f,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,302,167,11269,0957ea710d47126ff99b47c5bd520176e1ce771e40c04a70eada760af3a31948,b0e48f9b11e5acd2,b9a594949cbdb9ba,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
dc2a77db1df3ea39,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,174887,dc2a77db1df3ea39b25a3665e7e694e1630048436b8c2aa42992567f7102d458,c24c3d3b9de5828b,74c4c1e47988cc92,0,False,"[""dpi""]"
8d300c6a8aa4d063,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,263,191,9461,8d300c6a8aa4d063d47dd518d9b9b8aa98ed0828cd5206052eaf2532b5806bd8,8c3e71f28ae96534,5c542a75f5aad2d2,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
c3cf9a1e3fa4f171,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,133255,c3cf9a1e3fa4f1711941019d3c0b5d2e9b6505187656277c0c6c7dcbc95160c7,a4ca9b4b677c5c05,39e99786c6663f5e,0,False,"[""dpi""]"
9a569358d75d9012,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,51847,9a569358d75d90122d316731a995f78dd01d779650296577d8dd6fecfc1c3183,d3a6a188938cf8f6,e6ce6c796cb0b2d8,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
9b444449a2974688,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,324,156,7412,9b444449a29746880dac2228e2c74e71a05b0e4930e9c65a9b27ec11b0f8114f,e9319338c36296cf,17130b0323272313,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
1b5e7d64fc21a767,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,120771,1b5e7d64fc21a76701db400e37194cbb9f556ebd4a08d47317eb0969c3555a0e,f68ed9a5a4991859,084d330f8e8e9696,0,False,"[""dpi""]"
fb1a5166bd55129d,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,287,176,8384,fb1a5166bd55129da0df6f146a7592d7e05877cb0e48c8f4a15f58f7c0ecd489,f846d294a73b94cc,64a8aa2b36949bd9,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
244576f064a20440,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,177516,244576f064a20440ba27870c094f01ee0e5923a4f2f1ecef501b45512ade0d9f,cc8933af23633175,b9b192737636252d,0,False,"[""dpi""]"
62d5e97cf87c1046,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,265,190,6942,62d5e97cf87c1046ed10771a038d924cb06a6da5d4ff5b043425574ca0e8bd23,f396c24b9d6ea061,c44c0e1e1a8bc7c6,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
59a114cc28a1d138,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,251,201,7356,59a114cc28a1d13823d2df39fea8929f89218e872290c35f1c2a0c732c572fe3,ea85d57a6b060c97,a148f7252b25259a,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
f556426d70de9363,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,37824,f556426d70de9363f4fe00bc4f0d78648124f42ee827be37fa04dea6ff94b109,d2b707da35845a87,cccc88ac88a9e4c4,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
16c1ce16f783bba3,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,262,192,10986,16c1ce16f783bba3317a7de67f3fe19d510f99397b561d52ff64608e9cac846c,d48d6f433890aecd,aa0ae494b24c9c2b,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
7fa8fbe40eda43f4,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,265,190,6649,7fa8fbe40eda43f4028dee56646f45be660a74b452584b439b83755fe7cc5ac4,c1599c56f349e916,e0f4f0d0cce0f0d4,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
0226ab50592f7566,validation,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,11292,0226ab50592f7566912b671524da8d1a15f4545fc763878f188b13904c6d71fc,c01e17db18e1c37e,e8e9a381a181828e,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
52947d7214622f52,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,17131,52947d7214622f52b82ccd4938a3ed83729a10ec4b3c339ff0f111e246548b28,ba9ec9d09c3190dd,376b3f1f0d9d999b,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
03079e9076a691cb,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,14117,03079e9076a691cb86aa3ed49e1ca1843ebd20321b3b540907e5a7fb8ff59b93,9f93084eb7054a9f,e1f1dc4e4d29a716,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
9a0ad4ddba715965,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,16873,9a0ad4ddba7159659b5a114ca5b9d551dfd2d1e6b34e0cee246decf8e4ee158d,c6cce6bd331d8862,2684e0588c0642cf,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
81995bd961877d4e,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,16072,81995bd961877d4eee6d18a746bf604ccde5eea23d9fca14492f6777426d6112,beff916859254185,3a29662627a3eefc,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
adb694fb31de6fca,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,18391,adb694fb31de6fcaeaad2dd0fe902730937fd9682859cb2b01a3ef36bfa6d710,cdb1222fb6d40ad9,cfce90b4723321c3,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
31706c5c52f2b3a2,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,13902,31706c5c52f2b3a270dd97e04669a6d43ab3efc948fe4baf78e5646c2831a167,f23dad412b8e6307,823c4c2d99c92443,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
32a1a12f13c3d0af,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,15985,32a1a12f13c3d0afcb6529208624dfebba05f72b482597bb696a4168e8450a97,adbdd362ce348168,4e6a32366b4bdbd3,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
7742d129d0eab7a8,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,16451,7742d129d0eab7a84903948b6d8bbfdea5016a4b1164494d0af86e5cb40e95b2,f952d32dc469846e,9819092337161311,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
123fb1be70e0ce26,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,15951,123fb1be70e0ce260859dfbfa958ce262b56ab58799baf1260b7030d04c20a42,a01ff6394766646a,98bcf5d7d3929f85,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
a92139d88bd00f63,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,23748,a92139d88bd00f6313a8974344f99f134805aed16728201ab6cacb8788ccca87,c5a998b44cf466ad,b39bc356766c5464,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
61e3ab9d6dd1817d,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,13222,61e3ab9d6dd1817dc2f6bfba8f0aefdf98ae7313d3c78d16d586d9ea58888508,c13c3cc94e3c37cc,a383cac0c0cac0e1,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
38ffa615cb99ea46,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,16851,38ffa615cb99ea46ddc7f3666be67cec868405462d0870acc0e0535c522ac245,d427830a37bd35d2,50e4863689b3b06c,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
f46548b357fa3502,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,14557,f46548b357fa350253e16d4dd901c8da87739914571b25628053b23774134346,c9bce6338f2304d3,87b33153529ad1c2,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
389368eb5b4968a7,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,14004,389368eb5b4968a7267de3c0522309904b79a872ba89f9fe56ab00e5875bcb7c,a952152dca63e6dc,1f9bc9cbb3f61a32,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
d659d8bb6af8bae8,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,291,173,11061,d659d8bb6af8bae8f8aa2955ba5c2f368a65dfa6a22f1a00d41e3c28874d4e52,f1f32b69c3942c68,4848cccc899327e3,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
566fff19320f79e8,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,16517,566fff19320f79e8dfc4f2b70def403c261807fb23a71a31be73e33753dc5352,acf0c797cc49e40b,14353333366e6b63,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
e855f448894764cc,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,17896,e855f448894764cca7760ef6c97fc81d6f5604aeb1ce2b387a1ea566f05f0d9c,93dcf1e6cb8e0c44,b89eba78cdcdc8d9,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
d4623cac7a3b1ff6,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,14547,d4623cac7a3b1ff6694c34be7f099c1efd7d551b5487062bebf6163a47ef44d7,8d0cf7039cfc0be4,fee7f7b3f1d9c824,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
9a19cc0670b7b07b,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,23339,9a19cc0670b7b07b321440d9ce7b9f97cd4b418a2fbc75a8962ce61b7bcb7496,9e048f7839237c6e,6c6cedd9b1394965,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
0c62f803eaf2e0c4,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,299,299,15518,0c62f803eaf2e0c46c8ac0031e70bc45ff67229d66d09e929e1d9e5e5b04cd52,e570e82d659f2da0,86955444a622728d,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
6b3cea75cab4ca57,validation,Cattles,papiloma,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,446,113,14194,6b3cea75cab4ca57574eec63ea12579b972fe85884013371b0866c69a5f7f237,88b45ec9535ed32a,a2b6b7b2b3b3ab73,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
